Acquired_Date,EQ_Lintang,EQ_Bujur,Magnitudo,Kedalaman (km),Nama,Keterangan,Sumber,VRP_Max,num_nearby_eqs,max_nearby_mag,isVulkanik,isTektonik,seismic_energy_log10,R1_final,R2_final,R3_final,AreaTerdampak_km2,cluster_id,time_since_last_event_days,OLI_total (W),MSI_total (W),Magnitudo_scaled,Kedalaman (km)_scaled,seismic_energy_log10_scaled,time_since_last_event_days_scaled,impact_level,PheromoneScore,tfe_doy_sin,tfe_doy_cos,tfe_weekday_sin,Intensity,Magnitudo_lag1,Magnitudo_lag3,Magnitudo_roll_mean3,Magnitudo_roll_std3,Magnitudo_roll_mean7,Magnitudo_roll_std7,VRP_Max_lag1,VRP_Max_lag3,VRP_Max_roll_mean3,VRP_Max_roll_std3,VRP_Max_roll_mean7,VRP_Max_roll_std7,PheromoneScore_lag1,PheromoneScore_lag3,PheromoneScore_roll_mean3,PheromoneScore_roll_std3,PheromoneScore_roll_mean7,PheromoneScore_roll_std7,R3_final_lag1,R3_final_lag3,R3_final_roll_mean3,R3_final_roll_std3,R3_final_roll_mean7,R3_final_roll_std7,seismic_energy_log10_lag1,seismic_energy_log10_lag3,seismic_energy_log10_roll_mean3,seismic_energy_log10_roll_std3,seismic_energy_log10_roll_mean7,seismic_energy_log10_roll_std7,lstm_prediction,prediction_sigma,prediction_error,luas_cnn,kelas_prediksi,prob_Parah,prob_Ringan,prob_Sedang
2022-02-15 17:30:00,-7.994628498714133,114.1748529965384,5.62,1,"Gunung Ijen, Banyuwangi","3 kali gempa Letusan/Erupsi
2 kali gempa Hembusan
1 kali gempa Tektonik Lokal
1 kali gempa Guguran",VolcanoDiscovery,0.0,0.0,0.0,1,1,13.23,47.5494,104.60868,190.1976,113647.51336963705,0,6.363194444444445,0.0,0.0,1.694091578684063,-1.1040611194355334,1.6940915786840631,0.210160526639397,Sedang,0.0,0.7112757519738152,0.7029130847082615,0.7818314824680298,56.2,4.88,5.15,3.91,2.350255305280683,4.191428571428571,1.5964379993329794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.492259374999996,65.8907074829932,91.2968518904321,87.44936871475218,70.95189089849899,54.837340543767446,12.120000000000001,12.525,10.665000000000001,3.525382957921028,11.087142857142856,2.3946569989994693,,,,0.0,Ringan,0.0,0.999999996304167,3.6958329139867984e-09
2022-02-15 17:40:00,-7.95768126814787,112.9538660004974,2.19,14,"Gunung Bromo, Probolinggo",4 kali gempa Vulkanik Dalam,VolcanoDiscovery,0.0,0.0,0.0,1,0,8.085,8.089983673469387,17.797964081632653,32.35993469387755,3289.767044141982,0,3.225,0.0,0.0,-1.1209027458905874,-0.5671663718588549,-1.1209027458905871,-0.26206974753050455,Ringan,0.0,0.7112757519738152,0.7029130847082615,0.7818314824680298,21.9,5.62,1.23,4.2299999999999995,1.8050207755037062,4.104285714285714,1.6984390592821512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.1976,24.2006962962963,94.01659802295917,84.39271068422384,70.37885897690073,55.27811042708129,13.23,6.645,11.145000000000001,2.707531163255561,10.956428571428573,2.5476585889232264,,,,0.0,Ringan,0.0,1.0,1.2244128739410045e-26
2022-02-15 19:53:00,-8.057341876880054,114.2210048401417,3.49,36,"Gunung Ijen, Banyuwangi","1 kali gempa Low
2 kali gempa Guguran
3 kali gempa Tektonik Jauh
1 kali gempa Tremor Non-Harmonik",VolcanoDiscovery,0.0,0.0,0.0,1,1,10.035,11.00717962962963,24.215795185185186,44.02871851851852,6090.065494427145,0,0.09930555555555555,0.0,0.0,-0.05399527593518039,0.34142473942475493,-0.05399527593518064,-0.7324190425158391,Ringan,0.0,0.7112757519738152,0.7029130847082615,0.7818314824680298,34.900000000000006,2.19,4.88,3.766666666666667,1.7316562399429427,3.8542857142857145,1.6308572095972225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.35993469387755,59.492259374999996,88.86208440413202,87.95285765566035,67.30486638430814,56.18251620206198,8.085,12.120000000000001,10.450000000000001,2.597484359914418,10.581428571428571,2.4462858143958335,,,,0.0,Ringan,0.0,0.9999999999995182,4.816799808089997e-13
2022-02-16 22:27:00,-8.046517646604613,114.2087651609963,5.96,50,"Gunung Ijen, Banyuwangi","4 kali gempa Letusan/Erupsi
5 kali gempa Tektonik Jauh
5 kali gempa Guguran
1 kali gempa Low",VolcanoDiscovery,0.0,0.0,0.0,1,1,13.739999999999998,18.206879999999998,40.055136,72.82751999999999,16662.52887379056,0,1.1069444444444445,0.0,0.0,1.9731289169800923,0.9196190829688703,1.9731289169800916,-0.5807912204710223,Sedang,0.0,0.7232617254437388,0.6905740195722293,0.9749279121818236,59.6,3.49,5.62,3.8800000000000003,1.9150195821453102,4.074285714285714,1.813531151674886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.02871851851852,190.1976,49.73872440413202,20.82929404798395,69.85677662381222,55.93369798308559,10.035,13.23,10.62,2.872529373217967,10.911428571428571,2.720296727512329,,,,0.0,Ringan,0.0,0.999987879747865,1.212025213530159e-05
2022-02-18 09:05:00,-7.920692724552178,112.9535372992365,2.34,7,"Gunung Bromo, Probolinggo",5 kali gempa Tremor Non-Harmonik,VolcanoDiscovery,0.0,0.0,0.0,1,0,8.309999999999999,10.201677551020408,22.4436906122449,40.80671020408163,5231.34112372001,0,2.642361111111111,0.0,0.0,-0.9977980378188097,-0.8562635436309126,-0.9977980378188106,-0.3497442773000437,Ringan,0.0,0.746588114532413,0.6652865452111116,-0.433883739117558,23.4,5.96,2.19,3.9299999999999997,1.8496756472419698,3.6728571428571426,1.846435433348215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.82751999999999,32.35993469387755,52.55431624086671,17.630865758353348,66.27334844111057,57.023038285934824,13.739999999999998,8.085,10.694999999999999,2.7745134708629564,10.309285714285716,2.7696531500223225,,,,0.0,Ringan,0.0,1.0,9.3732539732762e-23
2022-02-21 13:36:00,-8.126743817218347,114.0510146530063,2.2,1,"Gunung Raung, Banyuwangi",4 kali gempa Tremor Non-Harmonik,VolcanoDiscovery,0.0,0.0,0.0,1,0,8.1,34.314,75.49080000000001,137.256,59185.12227773637,0,7.871527777777778,0.0,0.0,-1.1126957653524687,-1.1040611194355334,-1.1126957653524694,0.43713201491048037,Ringan,0.0,0.7799125224167177,0.6258885343075018,0.0,22.0,2.34,3.49,3.5,2.1315721897228808,3.8114285714285714,1.659482133793839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.80671020408163,44.02871851851852,83.63007673469387,49.12369896026734,82.42410611306823,59.09351532717613,8.309999999999999,10.035,10.049999999999999,3.1973582845843245,10.517142857142858,2.4892232006907586,,,,0.0,Ringan,0.0,1.0,4.1645798893238446e-23
2022-03-11 02:13:00,-8.118832171019067,112.9261199800695,1.07,3,"Gunung Semeru, Lumajang",2 kali gempa Low Frequency,VolcanoDiscovery,0.0,0.0,0.0,1,0,6.404999999999999,10.765566666666668,23.684246666666674,43.06226666666667,5825.640016095552,0,24.395138888888887,0.0,0.0,-2.0400845661598606,-1.0214619275006598,-2.0400845661598614,2.9235774992208663,Ringan,0.0,0.9335418911179212,0.35846832151248087,-0.433883739117558,10.700000000000001,2.2,5.96,1.8699999999999999,0.6963476143421357,3.267142857142857,1.8629341935569839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.256,72.82751999999999,73.70832562358277,55.045454605510734,80.07696429759206,60.46649569418801,8.1,13.739999999999998,7.6049999999999995,1.0445214215132346,9.700714285714286,2.794401290335476,,,,0.0,Ringan,0.0,1.0,6.836828742631812e-39
2022-03-11 09:46:00,-8.128718269272253,112.9179092219772,3.33,10,"Gunung Semeru, Lumajang",2 kali gempa Vulkanik Dangkal,VolcanoDiscovery,0.0,0.0,0.0,1,0,9.795,12.229800000000001,26.905560000000005,48.919200000000004,7518.108084328371,0,0.3145833333333333,0.0,0.0,-0.18530696454507672,-0.7323647557286022,-0.185306964545077,-0.700024401003852,Ringan,0.0,0.9335418911179212,0.35846832151248087,-0.433883739117558,33.3,1.07,2.34,2.1999999999999997,1.129999999999994,2.9400000000000004,1.5568129838444522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.06226666666667,40.80671020408163,76.41248888888889,52.77334128386891,59.89433572616349,36.35488276551879,6.404999999999999,8.309999999999999,8.1,1.6950000000000078,9.209999999999999,2.3352194757666784,,,,0.0,Ringan,0.0,0.9999999999999472,5.2752321428171044e-14
2022-03-11 11:43:00,-8.115964032453027,112.9137611868226,2.47,9,"Gunung Semeru, Lumajang",2 kali gempa Guguran,VolcanoDiscovery,0.0,0.0,0.0,1,0,8.504999999999999,9.856974074074074,21.685342962962963,39.427896296296296,4883.791153925706,0,0.08125,0.0,0.0,-0.8911072908232688,-0.773664351696039,-0.8911072908232698,-0.7351360124491025,Ringan,0.0,0.9335418911179212,0.35846832151248087,-0.433883739117558,24.700000000000003,3.33,2.2,2.2899999999999996,1.1407015385279302,2.98,1.5378122989060357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.919200000000004,137.256,43.803120987654324,4.788826614388829,60.90404452650902,35.551981485019226,9.795,8.1,8.235,1.7110523077919113,9.269999999999998,2.306718448359054,,,,0.0,Ringan,0.0,1.0,7.840245286366628e-22
2022-03-13 13:08:00,-8.028222707771718,114.218177250649,5.87,65,"Gunung Ijen, Banyuwangi","4 kali gempa Hembusan
4 kali gempa Tremor Non-Harmonik
5 kali gempa Vulkanik Dalam
3 kali gempa Guguran
3 kali gempa Low Frequency",VolcanoDiscovery,0.0,0.0,0.0,1,0,13.605,17.8212124260355,39.206667337278105,71.284849704142,15964.096680327619,0,24.611805555555556,0.0,0.0,1.899266092137026,1.5391130224804226,1.8992660921370261,2.956181138420028,Sedang,0.0,0.945320046913132,0.3261441535642696,-0.7818314824680299,58.7,2.47,1.07,3.89,1.767823520603796,3.3200000000000003,1.8917364157478882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.427896296296296,43.06226666666667,53.210648666812766,16.356306699629023,64.79777755302666,34.88198368583785,8.504999999999999,6.404999999999999,10.635,2.651735280905697,9.78,2.837604623621832,,,,0.0,Ringan,0.0,0.9999954117308073,4.5882691924663075e-06
2022-03-15 07:32:00,-8.11690193476015,114.0576849118472,3.4,13,"Gunung Raung, Banyuwangi",4 kali gempa Vulkanik Dangkal,VolcanoDiscovery,0.0,0.0,0.0,1,0,9.899999999999999,11.891964497041418,26.16232189349112,47.56785798816567,7108.485195699588,0,21.747222222222224,0.0,0.0,-0.12785810077824727,-0.6084659678262917,-0.12785810077824813,2.525123408623426,Ringan,0.0,0.9559793438440766,0.2934339689665273,0.7818314824680298,34.0,5.87,3.33,3.9133333333333336,1.7571662793638323,2.954285714285714,1.5040263422211855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.284849704142,48.919200000000004,52.76020132953465,16.551032962882005,61.1892544084789,35.21779854138161,13.605,9.795,10.67,2.6357494190457516,9.23142857142857,2.2560395133317788,,,,0.0,Ringan,0.0,0.9999999999999001,9.998446042771296e-14
2022-03-16 21:01:00,-7.926276799604771,112.9627405686623,2.87,15,"Gunung Bromo, Probolinggo",3 kali gempa Tremor Non-Harmonik,VolcanoDiscovery,0.0,0.0,0.0,1,0,9.105,10.042766666666667,22.09408666666667,40.17106666666667,5069.633923358656,0,26.497222222222224,0.0,0.0,-0.5628280692985284,-0.5258667758914181,-0.5628280692985284,3.2398954987588824,Ringan,0.0,0.9608854255574977,0.27694620226893646,0.9749279121818236,28.700000000000003,3.4,2.47,4.046666666666666,1.601135014086362,3.0300000000000002,1.4811144452742335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.56785798816567,39.427896296296296,53.007924786324786,16.254618383773156,61.09844818884819,35.27987715380927,9.899999999999999,8.504999999999999,10.87,2.401702521129545,9.344999999999999,2.221671667911351,,,,0.0,Ringan,0.0,1.0,2.4403730359777216e-18
