Acquired_Date,EQ_Lintang,EQ_Bujur,Magnitudo,Kedalaman (km),Nama,Keterangan,Sumber,isVulkanik,isTektonik,seismic_energy_log10,R1_final,R2_final,R3_final,AreaTerdampak_km2,tfe_doy_sin,tfe_doy_cos,tfe_weekday_sin,Intensity,cluster_id,time_since_last_event_days,VRP_Max,OLI_total (W),MSI_total (W),Magnitudo_scaled,Kedalaman (km)_scaled,seismic_energy_log10_scaled,time_since_last_event_days_scaled,impact_level,Magnitudo_lag1,Magnitudo_lag3,Magnitudo_roll_mean3,Magnitudo_roll_std3,Magnitudo_roll_mean7,Magnitudo_roll_std7,VRP_Max_lag1,VRP_Max_lag3,VRP_Max_roll_mean3,VRP_Max_roll_std3,VRP_Max_roll_mean7,VRP_Max_roll_std7,R3_final_lag1,R3_final_lag3,R3_final_roll_mean3,R3_final_roll_std3,R3_final_roll_mean7,R3_final_roll_std7,seismic_energy_log10_lag1,seismic_energy_log10_lag3,seismic_energy_log10_roll_mean3,seismic_energy_log10_roll_std3,seismic_energy_log10_roll_mean7,seismic_energy_log10_roll_std7,PheromoneScore
2022-02-09 15:54:00,-8.142919456326107,113.9931039878811,4.42,39,"Gunung Raung, Banyuwangi","1 kali gempa Tremor Non-Harmonik
1 kali gempa Tektonik Jauh
3 kali gempa Low Frequency
1 kali gempa Hembusan
3 kali gempa Vulkanik Dalam",VolcanoDiscovery,1,1,11.43,13.74103708086785,30.23028157790927,54.9641483234714,9490.932365136214,0.6350683134867438,0.7724559775191742,0.9749279121818236,44.2,0,0.2965277777777778,0.0,0.0,0.0,0.5212765957446809,0.5757575757575758,0.5212765957446804,-0.28614344723995494,Ringan,5.24,2.73,4.153333333333333,1.2416655480979306,4.052857142857143,1.020616060454245,0.0,0.0,0.0,0.0,0.0,0.0,65.54666666666667,35.42666666666666,52.29399104506783,14.769897741422103,51.89850536820092,12.395518335270078,12.66,8.895,11.030000000000001,1.8624983221468971,10.879285714285714,1.530924090681367,0.0
2022-02-12 12:16:00,-7.931789743513793,112.8807586637624,5.15,21,"Gunung Bromo, Probolinggo","1 kali gempa Low Frequency
3 kali gempa Guguran
2 kali gempa Tektonik Lokal
3 kali gempa Tremor Non-Harmonik
4 kali gempa Vulkanik Dalam",VolcanoDiscovery,1,1,12.525,16.4726768707483,36.23988911564626,65.8907074829932,13639.49258585881,0.6740694616546161,0.7386679638813748,-0.9749279121818236,51.5,0,2.848611111111111,0.0,0.0,0.0,0.9095744680851067,0.030303030303030304,0.9095744680851061,2.47390161472024,Sedang,4.42,2.8,4.9366666666666665,0.4497036060933225,4.175714285714285,1.1024042988374265,0.0,0.0,0.0,0.0,0.0,0.0,54.9641483234714,36.371158145065394,62.13384082437708,6.211518247496482,53.43638855980324,13.48274032003606,11.43,9.0,12.205,0.6745554091399779,11.06357142857143,1.6536064482561392,0.0
2022-02-13 16:41:00,-8.105258046029785,114.0236255910996,1.23,9,"Gunung Raung, Banyuwangi",1 kali gempa Vulkanik Dangkal,VolcanoDiscovery,1,0,6.645,6.050174074074075,13.310382962962967,24.2006962962963,1839.9481971709922,0.6866759803451553,0.726963615332308,-0.7818314824680299,12.3,0,1.1840277777777777,0.0,0.0,0.0,-1.175531914893617,-0.3333333333333333,-1.1755319148936174,0.6736763049192639,Ringan,5.15,5.24,3.6,2.0846822299813454,3.8185714285714285,1.5746685214294953,0.0,0.0,0.0,0.0,0.0,0.0,65.8907074829932,65.54666666666667,48.351850700920295,21.617264352216825,49.77303790712387,17.50517201507714,12.525,12.66,10.200000000000001,3.1270233449720224,10.527857142857144,2.362002782144243,0.0
2022-02-14 16:44:00,-8.079660973766108,112.9880128014212,4.88,64,"Gunung Semeru, Lumajang","4 kali gempa Tektonik Lokal
4 kali gempa Tremor Non-Harmonik
2 kali gempa Guguran
2 kali gempa Hembusan
1 kali gempa Low",VolcanoDiscovery,1,1,12.120000000000001,14.873064843749999,32.72074265625,59.492259374999996,11119.129751121467,0.6990793005655562,0.7150441465537444,0.0,48.8,0,1.0020833333333334,0.0,0.0,0.0,0.7659574468085106,1.3333333333333333,0.7659574468085106,0.47690574539992503,Sedang,1.23,4.42,3.7533333333333334,2.189436761665733,3.778571428571429,1.538044522236256,0.0,0.0,0.0,0.0,0.0,0.0,24.2006962962963,54.9641483234714,49.86122105142983,22.451769030062778,48.84175756516566,16.64982458844759,6.645,11.43,10.43,3.2841551424986024,10.467857142857143,2.3070667833543848,0.0
2022-02-15 17:30:00,-7.994628498714133,114.1748529965384,5.62,1,"Gunung Ijen, Banyuwangi","3 kali gempa Letusan/Erupsi
2 kali gempa Hembusan
1 kali gempa Tektonik Lokal
1 kali gempa Guguran",VolcanoDiscovery,1,1,13.23,47.5494,104.60868,190.1976,113647.51336963705,0.7112757519738152,0.7029130847082615,0.7818314824680298,56.2,0,1.0319444444444446,0.0,0.0,0.0,1.1595744680851066,-0.5757575757575758,1.1595744680851061,0.5092001502065341,Sedang,4.88,5.15,3.91,2.350255305280683,4.191428571428571,1.5964379993329794,0.0,0.0,0.0,0.0,0.0,0.0,59.492259374999996,65.8907074829932,91.2968518904321,87.44936871475218,70.95189089849899,54.837340543767446,12.120000000000001,12.525,10.665000000000001,3.525382957921028,11.087142857142856,2.3946569989994693,0.0
2022-02-15 17:40:00,-7.95768126814787,112.9538660004974,2.19,14,"Gunung Bromo, Probolinggo",4 kali gempa Vulkanik Dalam,VolcanoDiscovery,1,0,8.085,8.089983673469387,17.797964081632653,32.35993469387755,3289.767044141982,0.7112757519738152,0.7029130847082615,0.7818314824680298,21.9,0,0.006944444444444444,0.0,0.0,0.0,-0.6648936170212766,-0.18181818181818182,-0.6648936170212766,-0.599324070597071,Ringan,5.62,1.23,4.2299999999999995,1.8050207755037062,4.104285714285714,1.6984390592821512,0.0,0.0,0.0,0.0,0.0,0.0,190.1976,24.2006962962963,94.01659802295917,84.39271068422384,70.37885897690073,55.27811042708129,13.23,6.645,11.145000000000001,2.707531163255561,10.956428571428573,2.5476585889232264,0.0
2022-02-15 19:53:00,-8.057341876880054,114.2210048401417,3.49,36,"Gunung Ijen, Banyuwangi","1 kali gempa Low
2 kali gempa Guguran
3 kali gempa Tektonik Jauh
1 kali gempa Tremor Non-Harmonik",VolcanoDiscovery,1,1,10.035,11.00717962962963,24.215795185185186,44.02871851851852,6090.065494427145,0.7112757519738152,0.7029130847082615,0.7818314824680298,34.900000000000006,0,0.09236111111111112,0.0,0.0,0.0,0.026595744680851206,0.48484848484848486,0.02659574468085081,-0.5069470521967706,Ringan,2.19,4.88,3.766666666666667,1.7316562399429427,3.8542857142857145,1.6308572095972225,0.0,0.0,0.0,0.0,0.0,0.0,32.35993469387755,59.492259374999996,88.86208440413202,87.95285765566035,67.30486638430814,56.18251620206198,8.085,12.120000000000001,10.450000000000001,2.597484359914418,10.581428571428571,2.4462858143958335,0.0
2022-02-16 22:27:00,-8.046517646604613,114.2087651609963,5.96,50,"Gunung Ijen, Banyuwangi","4 kali gempa Letusan/Erupsi
5 kali gempa Tektonik Jauh
5 kali gempa Guguran
1 kali gempa Low",VolcanoDiscovery,1,1,13.739999999999998,18.206879999999998,40.055136,72.82751999999999,16662.52887379056,0.7232617254437388,0.6905740195722293,0.9749279121818236,59.6,0,1.1069444444444445,0.0,0.0,0.0,1.3404255319148937,0.9090909090909091,1.3404255319148926,0.5903116785580174,Sedang,3.49,5.62,3.8800000000000003,1.9150195821453102,4.074285714285714,1.813531151674886,0.0,0.0,0.0,0.0,0.0,0.0,44.02871851851852,190.1976,49.73872440413202,20.82929404798395,69.85677662381222,55.93369798308559,10.035,13.23,10.62,2.872529373217967,10.911428571428571,2.720296727512329,0.0038094104708016616
2022-02-18 09:05:00,-7.920692724552178,112.9535372992365,2.34,7,"Gunung Bromo, Probolinggo",5 kali gempa Tremor Non-Harmonik,VolcanoDiscovery,1,0,8.309999999999999,10.201677551020408,22.4436906122449,40.80671020408163,5231.34112372001,0.746588114532413,0.6652865452111116,-0.433883739117558,23.4,0,1.4430555555555555,0.0,0.0,0.0,-0.5851063829787235,-0.3939393939393939,-0.5851063829787241,0.9538114907998497,Ringan,5.96,2.19,3.9299999999999997,1.8496756472419698,3.6728571428571426,1.846435433348215,0.0,0.0,0.0,0.0,0.0,0.0,72.82751999999999,32.35993469387755,52.55431624086671,17.630865758353348,66.27334844111057,57.023038285934824,13.739999999999998,8.085,10.694999999999999,2.7745134708629564,10.309285714285716,2.7696531500223225,0.0
2022-02-21 13:36:00,-8.126743817218347,114.0510146530063,2.2,1,"Gunung Raung, Banyuwangi",4 kali gempa Tremor Non-Harmonik,VolcanoDiscovery,1,0,8.1,34.314,75.49080000000001,137.256,59185.12227773637,0.7799125224167177,0.6258885343075018,0.0,22.0,0,3.1881944444444446,0.0,0.0,0.0,-0.6595744680851063,-0.5757575757575758,-0.6595744680851068,2.8411565903116784,Ringan,2.34,3.49,3.5,2.1315721897228808,3.8114285714285714,1.659482133793839,0.0,0.0,0.0,0.0,0.0,0.0,40.80671020408163,44.02871851851852,83.63007673469387,49.12369896026734,82.42410611306823,59.09351532717613,8.309999999999999,10.035,10.049999999999999,3.1973582845843245,10.517142857142858,2.4892232006907586,0.0
2022-03-11 02:13:00,-8.118832171019067,112.9261199800695,1.07,3,"Gunung Semeru, Lumajang",2 kali gempa Low Frequency,VolcanoDiscovery,1,0,6.404999999999999,10.765566666666668,23.684246666666674,43.06226666666667,5825.640016095552,0.9335418911179212,0.35846832151248087,-0.433883739117558,10.700000000000001,0,17.525694444444444,0.0,0.0,0.0,-1.2606382978723405,-0.5151515151515151,-1.2606382978723407,18.34697709350357,Ringan,2.2,5.96,1.8699999999999999,0.6963476143421357,3.267142857142857,1.8629341935569839,0.0,0.0,0.0,0.0,0.0,0.0,137.256,72.82751999999999,73.70832562358277,55.045454605510734,80.07696429759206,60.46649569418801,8.1,13.739999999999998,7.6049999999999995,1.0445214215132346,9.700714285714286,2.794401290335476,0.0
2022-03-11 09:46:00,-8.128718269272253,112.9179092219772,3.33,10,"Gunung Semeru, Lumajang",2 kali gempa Vulkanik Dangkal,VolcanoDiscovery,1,0,9.795,12.229800000000001,26.905560000000005,48.919200000000004,7518.108084328371,0.9335418911179212,0.35846832151248087,-0.433883739117558,33.3,0,0.3145833333333333,0.0,0.0,0.0,-0.05851063829787228,-0.30303030303030304,-0.05851063829787266,-0.26661659782200525,Ringan,1.07,2.34,2.1999999999999997,1.129999999999994,2.9400000000000004,1.5568129838444522,0.0,0.0,0.0,0.0,0.0,0.0,43.06226666666667,40.80671020408163,76.41248888888889,52.77334128386891,59.89433572616349,36.35488276551879,6.404999999999999,8.309999999999999,8.1,1.6950000000000078,9.209999999999999,2.3352194757666784,0.0
2022-03-11 11:43:00,-8.115964032453027,112.9137611868226,2.47,9,"Gunung Semeru, Lumajang",2 kali gempa Guguran,VolcanoDiscovery,1,0,8.504999999999999,9.856974074074074,21.685342962962963,39.427896296296296,4883.791153925706,0.9335418911179212,0.35846832151248087,-0.433883739117558,24.700000000000003,0,0.08125,0.0,0.0,0.0,-0.5159574468085105,-0.3333333333333333,-0.5159574468085112,-0.5189635749155088,Ringan,3.33,2.2,2.2899999999999996,1.1407015385279302,2.98,1.5378122989060357,0.0,0.0,0.0,0.0,0.0,0.0,48.919200000000004,137.256,43.803120987654324,4.788826614388829,60.90404452650902,35.551981485019226,9.795,8.1,8.235,1.7110523077919113,9.269999999999998,2.306718448359054,0.0
2022-03-13 13:08:00,-8.028222707771718,114.218177250649,5.87,65,"Gunung Ijen, Banyuwangi","4 kali gempa Hembusan
4 kali gempa Tremor Non-Harmonik
5 kali gempa Vulkanik Dalam
3 kali gempa Guguran
3 kali gempa Low Frequency",VolcanoDiscovery,1,0,13.605,17.8212124260355,39.206667337278105,71.284849704142,15964.096680327619,0.945320046913132,0.3261441535642696,-0.7818314824680299,58.7,0,2.0590277777777777,0.0,0.0,0.0,1.2925531914893618,1.3636363636363635,1.2925531914893613,1.6199774690199022,Sedang,2.47,1.07,3.89,1.767823520603796,3.3200000000000003,1.8917364157478882,0.0,0.0,0.0,0.0,0.0,0.0,39.427896296296296,43.06226666666667,53.210648666812766,16.356306699629023,64.79777755302666,34.88198368583785,8.504999999999999,6.404999999999999,10.635,2.651735280905697,9.78,2.837604623621832,0.0
2022-03-15 07:32:00,-8.11690193476015,114.0576849118472,3.4,13,"Gunung Raung, Banyuwangi",4 kali gempa Vulkanik Dangkal,VolcanoDiscovery,1,0,9.899999999999999,11.891964497041418,26.16232189349112,47.56785798816567,7108.485195699588,0.9559793438440766,0.2934339689665273,0.7818314824680298,34.0,0,1.7666666666666666,0.0,0.0,0.0,-0.02127659574468087,-0.21212121212121213,-0.021276595744681655,1.3037927149831017,Ringan,5.87,3.33,3.9133333333333336,1.7571662793638323,2.954285714285714,1.5040263422211855,0.0,0.0,0.0,0.0,0.0,0.0,71.284849704142,48.919200000000004,52.76020132953465,16.551032962882005,61.1892544084789,35.21779854138161,13.605,9.795,10.67,2.6357494190457516,9.23142857142857,2.2560395133317788,0.0
2022-03-16 21:01:00,-7.926276799604771,112.9627405686623,2.87,15,"Gunung Bromo, Probolinggo",3 kali gempa Tremor Non-Harmonik,VolcanoDiscovery,1,0,9.105,10.042766666666667,22.09408666666667,40.17106666666667,5069.633923358656,0.9608854255574977,0.27694620226893646,0.9749279121818236,28.700000000000003,0,1.5618055555555554,0.0,0.0,0.0,-0.30319148936170204,-0.15151515151515152,-0.30319148936170226,1.082238077356365,Ringan,3.4,2.47,4.046666666666666,1.601135014086362,3.0300000000000002,1.4811144452742335,0.0,0.0,0.0,0.0,0.0,0.0,47.56785798816567,39.427896296296296,53.007924786324786,16.254618383773156,61.09844818884819,35.27987715380927,9.899999999999999,8.504999999999999,10.87,2.401702521129545,9.344999999999999,2.221671667911351,0.0
2022-03-18 14:44:00,-8.117566323754614,112.9376967605634,2.16,60,"Gunung Semeru, Lumajang","4 kali gempa Tremor Non-Harmonik
2 kali gempa Guguran
1 kali gempa Low Frequency
2 kali gempa Letusan/Erupsi
3 kali gempa Tektonik Lokal",VolcanoDiscovery,1,1,8.04,6.7792666666666666,14.914386666666667,27.117066666666666,2310.1239908705356,0.969843196967294,0.24372971360968387,-0.433883739117558,21.6,0,1.7381944444444444,0.0,0.0,0.0,-0.6808510638297872,1.2121212121212122,-0.6808510638297878,1.2730003755163348,Ringan,2.87,5.87,2.81,0.6221736092120843,3.0242857142857145,1.4849226370741468,0.0,0.0,0.0,0.0,0.0,0.0,40.17106666666667,71.284849704142,38.28533044049967,10.354985140254099,45.36431485551486,13.477384278593316,9.105,13.605,9.014999999999999,0.9332604138181527,9.33642857142857,2.227383955611221,0.0
2022-03-23 01:18:00,-8.123650695973495,112.8641708202764,3.88,19,"Gunung Semeru, Lumajang","3 kali gempa Hembusan
5 kali gempa Guguran
1 kali gempa Low
2 kali gempa Letusan/Erupsi
3 kali gempa Tektonik Lokal",VolcanoDiscovery,1,1,10.620000000000001,12.766115235457065,28.085453518005544,51.06446094182826,8191.95156814545,0.9871957872910085,0.15951325197263655,0.9749279121818236,38.8,0,4.440277777777778,0.0,0.0,0.0,0.23404255319148934,-0.030303030303030304,0.2340425531914894,4.195268494179498,Ringan,2.16,3.4,2.97,0.8643494663618371,3.4257142857142857,1.22576312479012,0.0,0.0,0.0,0.0,0.0,0.0,27.117066666666666,47.56785798816567,39.4508647583872,11.989930826907514,46.50748546625222,13.58849812759554,8.04,9.899999999999999,9.255,1.2965241995427732,9.938571428571427,1.8386446871851798,0.0
2022-03-23 04:04:00,-7.96031860465994,112.9843067309419,5.04,11,"Gunung Bromo, Probolinggo","4 kali gempa Low Frequency
3 kali gempa Tektonik Jauh
2 kali gempa Letusan/Erupsi",VolcanoDiscovery,1,1,12.36,17.23075041322314,37.90765090909091,68.92300165289257,14923.759402501824,0.9871957872910085,0.15951325197263655,0.9749279121818236,50.4,0,0.11527777777777778,0.0,0.0,0.0,0.8510638297872342,-0.2727272727272727,0.8510638297872335,-0.48216297408937286,Sedang,3.88,2.87,3.6933333333333334,1.4490456629565998,3.6699999999999995,1.3658940905746197,0.0,0.0,0.0,0.0,0.0,0.0,51.06446094182826,40.17106666666667,49.03484308712916,20.976738580990634,49.36517141666544,16.059047834813278,10.620000000000001,9.105,10.340000000000002,2.173568494434904,10.304999999999998,2.048841135861929,0.0
2022-03-25 21:24:00,-8.095076691014098,112.9442914601688,5.99,47,"Gunung Semeru, Lumajang","3 kali gempa Tektonik Lokal
5 kali gempa Letusan/Erupsi
5 kali gempa Hembusan
2 kali gempa Low
2 kali gempa Guguran",VolcanoDiscovery,1,1,13.785,18.32899488456315,40.323788746038936,73.3159795382526,16886.79205065544,0.992098522791769,0.12546123335273648,-0.433883739117558,59.900000000000006,0,2.7222222222222223,0.0,0.0,0.0,1.3563829787234045,0.8181818181818182,1.3563829787234039,2.337213668794593,Sedang,5.04,2.16,4.97,1.056740270832909,4.172857142857143,1.4925561327882484,0.0,0.0,0.0,0.0,0.0,0.0,68.92300165289257,27.117066666666666,64.43448071099114,11.785271958939658,54.20632616551635,17.598259487365276,12.36,8.04,12.255,1.5851104062493537,11.059285714285712,2.238834199182371,0.00021550722848520844
2022-03-29 19:32:00,-7.920819035232515,112.3698585318571,5.16,58,"Gunung Kelud, Kediri","2 kali gempa Low
4 kali gempa Tektonik Lokal
3 kali gempa Hembusan
4 kali gempa Low Frequency",VolcanoDiscovery,1,1,12.54,15.748431866825207,34.64655010701546,62.99372746730083,12466.498442129267,0.998376906467142,0.056952196034039754,0.7818314824680298,51.6,0,3.922222222222222,0.0,0.0,0.0,0.9148936170212768,1.1515151515151516,0.9148936170212759,3.6349981224183248,Sedang,5.99,3.88,5.396666666666666,0.5173329037799036,4.071428571428571,1.3777085876124,0.0,0.0,0.0,0.0,0.0,0.0,73.3159795382526,51.06446094182826,68.41090288614866,5.180145346825848,53.02188013168189,16.502093253269425,13.785,10.620000000000001,12.894999999999998,0.7759993556698265,10.907142857142857,2.0665628814185983,0.0
