Acquired_Date,EQ_Lintang,EQ_Bujur,Magnitudo,Kedalaman (km),Nama,Sumber,VRP_Max,Hembusan,Tektonik_Lokal,Tektonik_Jauh,Tremor_Menerus,Vulkanik_Dangkal,Vulkanik_Dalam,Letusan_Erupsi,Guguran,Harmonik,Tremor_Non_Harmonik,Magnitudo_Original,Kedalaman_Original,Tanggal,Keterangan,isVulkanik,isTektonik,seismic_energy_log10,R1_final,R2_final,R3_final,AreaTerdampak_km2,tfe_doy_sin,tfe_doy_cos,tfe_weekday_sin,Intensity,cluster_id,time_since_last_event_days,OLI_total (W),MSI_total (W),Magnitudo_scaled,Kedalaman (km)_scaled,seismic_energy_log10_scaled,time_since_last_event_days_scaled,impact_level,Magnitudo_lag1,Magnitudo_lag3,Magnitudo_roll_mean3,Magnitudo_roll_std3,Magnitudo_roll_mean7,Magnitudo_roll_std7,VRP_Max_lag1,VRP_Max_lag3,VRP_Max_roll_mean3,VRP_Max_roll_std3,VRP_Max_roll_mean7,VRP_Max_roll_std7,R3_final_lag1,R3_final_lag3,R3_final_roll_mean3,R3_final_roll_std3,R3_final_roll_mean7,R3_final_roll_std7,seismic_energy_log10_lag1,seismic_energy_log10_lag3,seismic_energy_log10_roll_mean3,seismic_energy_log10_roll_std3,seismic_energy_log10_roll_mean7,seismic_energy_log10_roll_std7,Lintang,Bujur,PheromoneScore,Pheromone_Score,Risk_Index,Status_Zona,Radius_Visual_KM,PheromoneScore_lag1,PheromoneScore_lag3,PheromoneScore_roll_mean3,PheromoneScore_roll_std3,PheromoneScore_roll_mean7,PheromoneScore_roll_std7,lstm_prediction,prediction_sigma,prediction_error,anomaly_score,aco_center_lat,aco_center_lon,aco_area_km2,aco_confidence,ga_bearing,ga_distance_km,cnn_bearing,cnn_angle,cnn_distance,cnn_confidence
2024-04-03 23:23:00,-8.042034789585774,112.9476496505739,4.72,55,Semeru,VolcanoDiscovery,0.0,0,3,0,0,0,1,0,0,0,0,4.72,55,2024-04-03 23:23:00,Unknown,0,1,11.879999999999999,14.474123966942148,31.84307272727273,57.89649586776859,10530.631875602865,0.9989315138848577,-0.046215046983708354,0.9749279121818236,47.199999999999996,0,0.6986111111111111,0.0,0.0,0.6569920844327175,1.2521739130434784,0.6569920844327177,-0.2125477473706242,Parah,2.48,4.1,3.9166666666666665,1.2470899459675457,3.7571428571428567,1.1386499943019421,0.0,0.0,0.0,0.0,0.0,0.0,65.12577777777777,50.11717993079585,59.70860704192099,4.776292502158508,54.364326379771235,8.290324384572026,8.52,10.95,10.674999999999999,1.8706349189513218,10.435714285714285,1.7079749914529163,-8.042034789585774,112.9476496505739,0.29987886284176224,0.29987886284176224,29.99,Aman,8.645688108868221,0.27782212320313393,0.01577167762630575,0.28156955636026143,0.016752941738930386,0.20044750863954594,0.10332054319967762,0.8830324411392212,0.0,3.8369675588607786,0.8913107386452943,,,,,,,,,,
2024-04-07 22:03:00,-8.024959842315578,114.2371072727017,2.68,58,Ijen,VolcanoDiscovery,0.0,0,3,3,0,0,3,0,2,0,0,2.68,58,2024-04-07 22:03:00,Unknown,0,1,8.82,8.35230023781213,18.37506052318669,33.40920095124852,3506.5662634066944,0.9933900548258936,-0.11478762552212701,-0.7818314824680299,26.8,0,3.9444444444444446,0.0,0.0,-0.41952506596306066,1.3565217391304347,-0.41952506596306044,0.7657370100988959,Ringan,4.72,4.55,3.293333333333333,1.2395698178534893,3.5957142857142856,1.2079025504686107,0.0,0.0,0.0,0.0,0.0,0.0,57.89649586776859,56.10354748021657,52.14382486559831,16.622431505128688,51.31720101389293,11.448135961843562,11.879999999999999,11.625,9.74,1.8593547267802302,10.19357142857143,1.8118538257029166,-8.024959842315578,114.2371072727017,0.015244810570015045,0.015244810570015045,1.52,Aman,3.6297193615411016,0.29987886284176224,0.2670076830358885,0.1976485988716369,0.15835081758853933,0.16616979085881403,0.12050553298870774,0.9998182654380798,0.0,1.6801817345619203,-0.8740792216582768,,,,,,,,,,
2024-04-08 22:02:00,-8.137549281316113,112.86153844192,4.65,42,Semeru,VolcanoDiscovery,0.0,4,4,0,0,0,3,4,0,0,0,4.65,42,2024-04-08 22:02:00,Unknown,0,1,11.775,14.417603458049888,31.718727607709756,57.67041383219955,10448.54959250875,0.9912685467787256,-0.13185851571739118,0.0,46.5,0,0.9993055555555556,0.0,0.0,0.6200527704485489,0.8,0.6200527704485493,-0.12191931348438066,Parah,2.68,2.48,4.016666666666667,1.158116286619499,3.5814285714285714,1.1924684282533249,0.0,0.0,0.0,0.0,0.0,0.0,33.40920095124852,65.12577777777777,49.65870355040557,14.072936058680654,51.2695562311121,11.416318848919916,8.82,8.52,10.825000000000001,1.7371744299292524,10.172142857142857,1.7887026423799879,-8.137549281316113,112.86153844192,0.24014137022469303,0.24014137022469303,24.01,Aman,8.259129383810546,0.015244810570015045,0.27782212320313393,0.1850883478788233,0.15009084709008785,0.1784718598443635,0.12341964931602951,0.9640315771102905,0.0,3.68596842288971,0.767713691755162,,,,,,,,,,
2024-04-09 04:55:00,-8.00847029556742,114.2071911455769,4.5,44,Ijen,VolcanoDiscovery,0.0,5,2,0,0,0,4,0,0,0,0,4.5,44,2024-04-09 04:55:00,Unknown,0,1,11.55,13.938688016528927,30.665113636363643,55.75475206611571,9765.930977585616,0.9888537064205885,-0.1488903868564548,0.7818314824680298,45.0,0,0.28680555555555554,0.0,0.0,0.5408970976253298,0.8695652173913043,0.5408970976253304,-0.33666474805086066,Parah,4.65,4.72,3.9433333333333334,1.0966464030549399,3.954285714285714,0.9610386246635676,0.0,0.0,0.0,0.0,0.0,0.0,57.67041383219955,57.89649586776859,48.944788949854605,13.48826567232933,53.72533827230321,9.987248865644801,11.775,11.879999999999999,10.715000000000002,1.6449696045824131,10.731428571428571,1.4415579369953588,-8.00847029556742,114.2071911455769,0.3775429603080981,0.3775429603080981,37.75,Aman,8.399910239795863,0.24014137022469303,0.29987886284176224,0.2109763803676019,0.1829014346606742,0.21334421254427097,0.14170568723806487,1.1143690347671509,0.0,3.385630965232849,0.5218790212575081,,,,,,,,,,
2024-04-09 15:45:00,-8.131073633563181,112.9070300732996,3.62,30,Semeru,VolcanoDiscovery,0.0,0,2,2,0,0,0,0,3,2,0,3.62,30,2024-04-09 15:45:00,Unknown,0,1,10.23,11.574694444444443,25.464327777777775,46.29877777777777,6734.245201791681,0.9888537064205885,-0.1488903868564548,0.7818314824680298,36.2,0,0.4513888888888889,0.0,0.0,0.07651715039577837,0.3826086956521739,0.07651715039577878,-0.2870598084872586,Sedang,4.5,2.68,4.256666666666667,0.5564470624716598,3.8857142857142857,0.9660203093596126,0.0,0.0,0.0,0.0,0.0,0.0,55.75475206611571,33.40920095124852,53.241314558697695,6.088230672069795,53.179852250443496,10.316030798285798,11.55,8.82,11.185,0.8346705937075037,10.628571428571428,1.4490304640394251,-8.131073633563181,112.9070300732996,0.28352931208168625,0.28352931208168625,28.35,Aman,6.079918206812155,0.3775429603080981,0.015244810570015045,0.300404547538159,0.07023801974817989,0.2515953031807539,0.11264400477660945,1.138231635093689,0.0,2.481768364906311,-0.217957981625743,,,,,,,,,,
2024-04-12 07:48:00,-8.023803246885523,114.2750934554324,5.67,51,Ijen,VolcanoDiscovery,0.0,4,0,5,0,0,4,0,3,4,0,5.67,51,2024-04-12 07:48:00,Unknown,0,1,13.305,17.355239282968085,38.18152642252979,69.42095713187234,15140.180994323982,0.9798567700958665,-0.1997015525660636,-0.433883739117558,56.7,0,2.66875,0.0,0.0,1.158311345646438,1.1130434782608696,1.1583113456464385,0.381246402595364,Parah,3.62,4.65,4.596666666666667,1.0284130169019357,4.045714285714285,1.1663598235944352,0.0,0.0,0.0,0.0,0.0,0.0,46.29877777777777,57.67041383219955,57.15816232525528,11.624799559017156,55.08233934353718,12.030601554538222,10.23,11.775,11.695,1.5426195253529147,10.868571428571428,1.7495397353916602,-8.023803246885523,114.2750934554324,0.3671223481953692,0.3671223481953692,36.71,Aman,11.294023486884472,0.28352931208168625,0.24014137022469303,0.34273154019505103,0.05153469849908233,0.2658973982035368,0.12097461034958389,1.1004265546798706,0.0,4.569573445320129,1.4909692964138115,,,,,,,,,,
2024-04-12 10:11:00,-8.061606008368768,114.249179533029,1.28,16,Ijen,VolcanoDiscovery,0.0,0,0,0,0,1,0,0,0,0,0,1.28,16,2024-04-12 10:11:00,Unknown,0,1,6.72,5.1854375,11.4079625,20.74175,1351.5765979511323,0.9798567700958665,-0.1997015525660636,-0.433883739117558,12.8,0,0.09930555555555555,0.0,0.0,-1.1583113456464382,-0.10434782608695652,-1.158311345646438,-0.39317670451572384,Ringan,5.67,4.5,3.5233333333333334,2.1965958511600023,3.874285714285714,1.48067391349184,0.0,0.0,0.0,0.0,0.0,0.0,69.42095713187234,55.75475206611571,45.48716163655005,24.349750354315002,48.741763946711785,16.660319069191665,13.305,11.55,10.084999999999999,3.2948937767400035,10.611428571428572,2.2210108702377642,-8.061606008368768,114.249179533029,0.06865116092934762,0.06865116092934762,6.87,Aman,3.0,0.3671223481953692,0.3775429603080981,0.23976760706880088,0.15397265187760886,0.2360158321644245,0.14161135855176707,1.0947843790054321,0.0,0.1852156209945679,-2.097751103285104,,,,,,,,,,
2024-05-01 20:42:00,-7.990460546655592,114.2506800972694,4.12,23,Ijen,VolcanoDiscovery,0.0,2,0,0,0,0,4,0,0,1,0,4.12,23,2024-05-01 20:42:00,Unknown,0,1,10.98,13.351794896030244,29.373948771266537,53.407179584120975,8960.849018316785,0.8638670987837349,-0.503719798736334,0.9749279121818236,41.2,0,19.438194444444445,0.0,0.0,0.3403693931398417,0.1391304347826087,0.34036939313984216,5.435508345978755,Parah,1.28,3.62,3.69,2.226364749990442,3.7885714285714287,1.4403752817862974,0.0,0.0,0.0,0.0,0.0,0.0,20.74175,46.29877777777777,47.85662890533112,24.809731183051905,48.100433049047844,16.332356628305387,6.72,10.23,10.334999999999999,3.3395471249856636,10.482857142857144,2.160562922679449,-7.990460546655592,114.2506800972694,0.3192776159096441,0.3192776159096441,31.93,Aman,7.3061590400236955,0.06865116092934762,0.28352931208168625,0.25168370834478687,0.16030584724804048,0.23878708260269338,0.14324974715944103,0.8864734768867493,0.0,3.233526523113251,0.3973772501450204,,,,,,,,,,
2024-05-03 03:36:00,-8.13201671479023,114.1071615649905,2.87,17,Raung,VolcanoDiscovery,0.0,0,5,5,0,0,1,0,0,0,0,2.87,17,2024-05-03 03:36:00,Unknown,0,1,9.105,9.951977076124566,21.894349567474045,39.80790830449826,4978.386259308203,0.8460288880917339,-0.533137056031809,-0.433883739117558,28.700000000000003,0,1.2875,0.0,0.0,-0.31926121372031663,-0.06956521739130435,-0.3192612137203163,-0.03505834336246133,Sedang,4.12,5.67,2.7566666666666664,1.4233879770931508,3.815714285714286,1.4176136890664446,0.0,0.0,0.0,0.0,0.0,0.0,53.407179584120975,69.42095713187234,37.98561262953976,16.408782514983464,49.01453409951209,15.532545612247233,10.98,13.305,8.935,2.13508196563972,10.523571428571428,2.1264205335996706,-8.13201671479023,114.1071615649905,0.002612135008421023,0.002612135008421023,0.26,Aman,3.9428777655331113,0.3192776159096441,0.3671223481953692,0.13018030394913743,0.16705877193120722,0.23698241466532277,0.14657626062255036,0.9121456146240234,0.0,1.9578543853759767,-0.6467963340969345,,,,,,,,,,
2024-05-07 03:39:00,-8.078093275306403,113.9782563164193,4.04,60,Raung,VolcanoDiscovery,0.0,4,0,0,0,0,1,0,0,5,0,4.04,60,2024-05-07 03:39:00,Unknown,0,1,10.86,12.401444444444445,27.283177777777784,49.60577777777778,7730.62130881306,0.8073707443023492,-0.5900444739548627,0.7818314824680298,40.4,0,4.002083333333333,0.0,0.0,0.29815303430079154,1.4260869565217391,0.29815303430079165,0.7831092041232798,Sedang,2.87,1.28,3.676666666666667,0.6997380462239686,3.7285714285714286,1.3759170102326745,0.0,0.0,0.0,0.0,0.0,0.0,39.80790830449826,20.74175,47.60695522213236,7.016517194514306,47.86244323459469,15.0758856057856,9.105,6.72,10.315,1.0496070693359556,10.392857142857142,2.063875515349014,-8.078093275306403,113.9782563164193,0.04977932115884454,0.04977932115884454,4.98,Aman,6.294668832849008,0.002612135008421023,0.06865116092934762,0.12388969069230309,0.17084647158454905,0.2097878362273444,0.1626682742125686,0.8377713561058044,0.0,3.2022286438941956,0.37175905424924766,,,,,,,,,,
2024-05-08 07:16:00,-8.111058122088533,114.0234304885134,1.08,11,Raung,VolcanoDiscovery,0.0,0,0,0,0,0,0,0,0,0,0,1.08,11,2024-05-08 07:16:00,Unknown,0,1,6.42,5.224871900826447,11.494718181818184,20.899487603305786,1372.2118006367307,0.7971015927871943,-0.6038452208771035,0.9749279121818236,10.8,0,1.1506944444444445,0.0,0.0,-1.2638522427440633,-0.2782608695652174,-1.2638522427440635,-0.07629114122756521,Ringan,4.04,4.12,2.6633333333333336,1.4907827921375172,3.2400000000000007,1.6384850726611255,0.0,0.0,0.0,0.0,0.0,0.0,49.60577777777778,53.407179584120975,36.771057895193955,14.592108113690157,42.88311973990756,17.582428544913554,10.86,10.98,8.795,2.2361741882062685,9.66,2.4577276089916857,-8.111058122088533,114.0234304885134,0.013644368118605433,0.013644368118605433,1.36,Aman,3.0,0.04977932115884454,0.3192776159096441,0.022011941428623536,0.024671807284045635,0.1578023230574169,0.15820810555581655,0.9056622982025146,0.0,0.17433770179748542,-2.106654986611473,,,,,,,,,,
2024-05-10 18:50:00,-8.139932802609385,114.0330135952841,3.8,64,Raung,VolcanoDiscovery,0.0,2,2,4,0,0,0,0,0,0,0,3.8,64,2024-05-10 18:50:00,Unknown,0,1,10.5,11.65759765625,25.64671484375,46.630390625,6831.058111040267,0.7758587728069828,-0.6309066211876704,-0.433883739117558,38.0,0,2.4819444444444443,0.0,0.0,0.17150395778364103,1.565217391304348,0.17150395778364144,0.3249437496729632,Sedang,1.08,2.87,2.973333333333333,1.6440600151251574,3.2657142857142856,1.6468339032100066,0.0,0.0,0.0,0.0,0.0,0.0,20.899487603305786,39.80790830449826,39.04521866869453,15.78492632546301,42.93049300379646,17.593608550141248,6.42,9.105,9.26,2.4660900226877325,9.698571428571428,2.4702508548150077,-8.139932802609385,114.0330135952841,0.1432594059246025,0.1432594059246025,14.33,Aman,6.078038102441926,0.013644368118605433,0.002612135008421023,0.0688943650673507,0.06688836359248625,0.13776376503497634,0.14819595248502038,0.8968517780303955,0.0,2.9031482219696043,0.12695330291291687,,,,,,,,,,
2024-06-05 07:12:00,-7.899155800687413,112.9597841791072,2.71,48,Bromo,VolcanoDiscovery,0.0,0,0,0,0,0,2,0,0,0,0,2.71,48,2024-06-05 07:12:00,Unknown,0,1,8.864999999999998,8.528861111111109,18.76349444444444,34.115444444444435,3656.385177336167,0.42667408318992467,-0.9044054548343001,0.9749279121818236,27.1,0,25.51527777777778,0.0,0.0,-0.40369393139841697,1.008695652173913,-0.4036939313984173,7.267123646067709,Ringan,3.8,4.04,2.53,1.3689046716261866,2.8428571428571425,1.2615428951052259,0.0,0.0,0.0,0.0,0.0,0.0,46.630390625,49.60577777777778,33.88177422425009,12.867042935609536,37.88684833416389,13.260859081031702,10.5,10.86,8.594999999999999,2.053357007439271,9.064285714285713,1.8923143426578306,-7.899155800687413,112.9597841791072,0.04187713888760976,0.04187713888760976,4.19,Aman,3.7312958854206264,0.1432594059246025,0.04977932115884454,0.06626030431027242,0.06816097544331544,0.09130016370529644,0.11049062076527315,0.8551985025405884,0.0,1.8548014974594116,-0.7311480261650775,,,,,,,,,,
